iso3,year,month,pop,ACLED_conflict_related_deaths,ACLED_protests,ACLED_strategic_developments,ACLED_violence_against_civilians,ACLED_battles,ACLED_explosions_remote_violence,ACLED_riots,ACLED_events,ACLED_protests_peaceful_protest,ACLED_strategic_developments_change_to_group_activity,ACLED_strategic_developments_arrests,ACLED_protests_protest_with_intervention,ACLED_violence_against_civilians_attack,ACLED_battles_armed_clash,ACLED_battles_government_regains_territory,ACLED_battles_non_state_actor_overtakes_territory,ACLED_explosions_remote_violence_air_drone_strike,ACLED_explosions_remote_violence_remote_explosive_landmine_ied,ACLED_explosions_remote_violence_shelling_artillery_missile_attack,ACLED_explosions_remote_violence_suicide_bomb,ACLED_riots_mob_violence,ACLED_strategic_developments_disrupted_weapons_use,ACLED_strategic_developments_looting_property_destruction,ACLED_strategic_developments_non_violent_transfer_of_territory,ACLED_violence_against_civilians_abduction_forced_disappearance,ACLED_violence_against_civilians_sexual_violence,ACLED_riots_violent_demonstration,ACLED_strategic_developments_agreement,ACLED_strategic_developments_headquarters_or_base_established,ACLED_protests_excessive_force_against_protesters,ACLED_strategic_developments_other,ACLED_explosions_remote_violence_grenade,ACLED_explosions_remote_violence_chemical_weapon,ACLED_Gang_Events,yearmon,region_code,ACLED_conflict_related_deaths_change,ACLED_events_change,ACLED_BRD_per_100k
WSM,2022,10,215261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oct 2022,EAP,NA,NA,0
ABW,2022,11,107310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
AND,2022,11,79705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
ARE,2022,11,10074977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,MNA,NA,NA,0
ASM,2022,11,48342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,NA,0
ATG,2022,11,92840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
BMU,2022,11,64749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,NAR,NA,NA,0
BRB,2022,11,282318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
BTN,2022,11,780914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,SAR,NA,NA,0
DJI,2022,11,1137096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,MNA,NA,NA,0
ERI,2022,11,3409447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,SSA,NA,NA,0
FJI,2022,11,919422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,NA,0
FRO,2022,11,53952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
GIB,2022,11,37609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
GMB,2022,11,2636470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,SSA,NA,NA,0
GRD,2022,11,116913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
GRL,2022,11,56661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
GUM,2022,11,165180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,-1,0
IMN,2022,11,84132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
KIR,2022,11,130469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,-1,0
KNA,2022,11,46709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
KWT,2022,11,4589643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,MNA,NA,NA,0
LAO,2022,11,7559007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,NA,0
LIE,2022,11,39493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
LVA,2022,11,1879383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,-1,0
MAF,2022,11,28870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
MCO,2022,11,38931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
NRU,2022,11,11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,-1,0
SAU,2022,11,32175224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,MNA,NA,-1,0
SLB,2022,11,781066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,-1,0
TJK,2022,11,10182222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
TKM,2022,11,7230193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,ECA,NA,NA,0
TON,2022,11,105042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,NA,0
VCT,2022,11,102046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
VGB,2022,11,38319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,LAC,NA,NA,0
VNM,2022,11,99680655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,NA,0
VUT,2022,11,313046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,NA,0
WSM,2022,11,215261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2022,EAP,NA,NA,0
ABW,2022,12,107310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
BHS,2022,12,397538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
BTN,2022,12,780914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,SAR,NA,NA,0
COM,2022,12,834188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,SSA,NA,-1,0
CYM,2022,12,71591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
GIB,2022,12,37609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,ECA,NA,NA,0
GNQ,2022,12,1803545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,SSA,NA,NA,0
GRD,2022,12,116913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
GRL,2022,12,56661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,ECA,NA,NA,0
IMN,2022,12,84132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,ECA,NA,NA,0
KIR,2022,12,130469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,-1,0
LAO,2022,12,7559007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,NA,0
LIE,2022,12,39493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,ECA,NA,NA,0
LTU,2022,12,2831639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,ECA,NA,-1,0
MAF,2022,12,28870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
NRU,2022,12,11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,-1,0
PYF,2022,12,280378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,-1,0
SAU,2022,12,32175224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,MNA,NA,-1,0
SGP,2022,12,5637022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,NA,0
SLB,2022,12,781066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,-1,0
SMR,2022,12,33755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,ECA,NA,NA,0
SXM,2022,12,42139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
SYC,2022,12,119878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,SSA,NA,NA,0
TCA,2022,12,45847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
TKM,2022,12,7230193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,ECA,NA,NA,0
TLS,2022,12,1369295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,NA,0
TON,2022,12,105042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,NA,0
VCT,2022,12,102046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
VGB,2022,12,38319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,LAC,NA,NA,0
VNM,2022,12,99680655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,NA,0
VUT,2022,12,313046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,NA,0
WSM,2022,12,215261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec 2022,EAP,NA,NA,0
ABW,2023,1,107359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
AND,2023,1,80856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,ECA,NA,NA,0
ARE,2023,1,10483751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,MNA,NA,NA,0
BMU,2023,1,64698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,NAR,NA,NA,0
BRB,2023,1,282336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
BRN,2023,1,458949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,NA,0
BTN,2023,1,786385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,SAR,NA,NA,0
COG,2023,1,6182885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,SSA,NA,NA,0
CYM,2023,1,73038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
DJI,2023,1,1152944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,MNA,NA,NA,0
FJI,2023,1,924145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,NA,0
FRO,2023,1,54482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,ECA,NA,NA,0
FSM,2023,1,112630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,-1,0
GIB,2023,1,38471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,ECA,NA,NA,0
GNQ,2023,1,1847549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,SSA,NA,NA,0
GRD,2023,1,117081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
GRL,2023,1,56865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,ECA,NA,NA,0
KNA,2023,1,46758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
LAO,2023,1,7664993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,NA,0
MCO,2023,1,38956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,ECA,NA,NA,0
MHL,2023,1,38827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,-1,0
MNP,2023,1,45143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,NA,0
NRU,2023,1,11875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,-1,0
QAT,2023,1,2656032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,MNA,NA,NA,0
SGP,2023,1,5917648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,NA,0
SMR,2023,1,33860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,ECA,NA,NA,0
SXM,2023,1,42749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
SYC,2023,1,119773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,SSA,NA,NA,0
TKM,2023,1,7364438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,ECA,NA,NA,0
TLS,2023,1,1384286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,NA,0
VCT,2023,1,101323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
VGB,2023,1,38985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,LAC,NA,NA,0
WSM,2023,1,216663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2023,EAP,NA,NA,0
ABW,2023,2,107359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
AND,2023,2,80856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,ECA,NA,NA,0
ARE,2023,2,10483751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,MNA,NA,NA,0
BRB,2023,2,282336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
BRN,2023,2,458949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,EAP,NA,NA,0
BTN,2023,2,786385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,SAR,NA,NA,0
COG,2023,2,6182885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,SSA,NA,NA,0
CUW,2023,2,147862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
CYM,2023,2,73038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
ERI,2023,2,3470390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,SSA,NA,NA,0
FJI,2023,2,924145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,EAP,NA,NA,0
FRO,2023,2,54482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,ECA,NA,NA,0
FSM,2023,2,112630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,EAP,NA,NA,0
GIB,2023,2,38471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,ECA,NA,NA,0
GNQ,2023,2,1847549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,SSA,NA,NA,0
GRD,2023,2,117081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
GRL,2023,2,56865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,ECA,NA,NA,0
KNA,2023,2,46758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
LAO,2023,2,7664993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,EAP,NA,NA,0
LSO,2023,2,2311472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,SSA,NA,NA,0
MAF,2023,2,27515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
MHL,2023,2,38827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,EAP,NA,-1,0
NRU,2023,2,11875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,EAP,NA,-1,0
QAT,2023,2,2656032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,MNA,NA,NA,0
SGP,2023,2,5917648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,EAP,NA,NA,0
SMR,2023,2,33860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,ECA,NA,NA,0
SXM,2023,2,42749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
SYC,2023,2,119773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,SSA,NA,NA,0
TCA,2023,2,46198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
TJK,2023,2,10389799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,ECA,NA,NA,0
VCT,2023,2,101323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feb 2023,LAC,NA,NA,0
